2025-02-13 16:10:42,399 - INFO - 日志文件已创建: logs/pvt_fcn_output_224_512_20250213_161042.log
2025-02-13 16:11:17,558 - INFO - acc: 0.8460361246204771, acc_cls: 0.2623779833007915, iu: [0.84954973 0.01727477 0.0042334  0.01049981], mean_iu: 0.22038942917163643, fwavacc:0.8152956114810181
2025-02-13 16:33:44,136 - INFO - acc: 0.9591401609891465, acc_cls: 0.24999165048829267, iu: [0.95914016 0.         0.         0.        ], mean_iu: 0.2397850402472866, fwavacc:0.9199805739765775
2025-02-13 16:34:18,679 - INFO - acc: 0.959139320389774, acc_cls: 0.24999143139328125, iu: [0.95913932 0.         0.         0.        ], mean_iu: 0.2397848300974435, fwavacc:0.9199797676970319
2025-02-13 16:34:53,156 - INFO - acc: 0.9591392592552742, acc_cls: 0.24999141545909861, iu: [0.95913926 0.         0.         0.        ], mean_iu: 0.23978481481381855, fwavacc:0.9199797090585196
2025-02-13 16:35:29,985 - INFO - acc: 0.9591387854629007, acc_cls: 0.2499912919691831, iu: [0.95913879 0.         0.         0.        ], mean_iu: 0.23978469636572516, fwavacc:0.9199792546100484
2025-02-13 16:36:04,064 - INFO - acc: 0.9591394273751487, acc_cls: 0.2499914592781009, iu: [0.95913943 0.         0.         0.        ], mean_iu: 0.23978485684378717, fwavacc:0.9199798703144286
2025-02-13 16:36:38,207 - INFO - acc: 0.959139671913148, acc_cls: 0.2499915230148315, iu: [0.95913967 0.         0.         0.        ], mean_iu: 0.239784917978287, fwavacc:0.9199801048684783
2025-02-13 16:37:12,433 - INFO - acc: 0.9591391828371494, acc_cls: 0.24999139554137031, iu: [0.95913918 0.         0.         0.        ], mean_iu: 0.23978479570928735, fwavacc:0.919979635760379
2025-02-13 16:37:46,952 - INFO - acc: 0.9591393051061491, acc_cls: 0.2499914274097356, iu: [0.95913931 0.         0.         0.        ], mean_iu: 0.23978482627653727, fwavacc:0.9199797530374039
2025-02-13 16:38:21,267 - INFO - acc: 0.9591398094657725, acc_cls: 0.24999155886674246, iu: [0.95913981 0.         0.         0.        ], mean_iu: 0.23978495236644312, fwavacc:0.9199802368051311
2025-02-13 16:38:53,143 - INFO - acc: 0.9589852767338722, acc_cls: 0.24998468413543756, iu: [9.58988968e-01 1.33641451e-04 0.00000000e+00 0.00000000e+00], mean_iu: 0.2397806524435135, fwavacc:0.9198373627376395
2025-02-13 16:39:27,304 - INFO - acc: 0.9591721801834231, acc_cls: 0.24999999601645434, iu: [0.95917218 0.         0.         0.        ], mean_iu: 0.23979304504585577, fwavacc:0.9200112858974488
